Date,Open,High,Low,Close,Adj Close,Volume
2022-07-04,974.340027,974.750000,937.590027,950.150024,950.150024,3019500000
2022-07-05,950.159973,969.419983,950.010010,957.109985,957.109985,3392000000
2022-07-06,957.109985,958.409973,939.429993,947.150024,947.150024,3016300000
2022-07-07,947.150024,953.700012,944.140015,946.580017,946.580017,2644100000
2022-07-08,946.599976,960.549988,946.599976,959.679993,959.679993,3227100000
2022-07-11,959.640015,963.239990,947.289978,952.200012,952.200012,2014200000
2022-07-12,952.210022,955.359985,948.929993,949.500000,949.500000,2310100000
2022-07-13,949.500000,950.950012,935.090027,936.440002,936.440002,2802200000
2022-07-14,936.440002,950.530029,931.929993,948.570007,948.570007,2520400000
2022-07-15,948.570007,952.239990,938.049988,938.950012,938.950012,2710500000
2022-07-18,938.979980,947.020020,930.909973,940.770020,940.770020,2650600000
2022-07-19,940.780029,950.960022,932.489990,949.140015,949.140015,3470200000
2022-07-20,949.159973,974.799988,949.140015,973.950012,973.950012,4024100000
2022-07-21,973.960022,976.619995,960.919983,971.549988,971.549988,2197000000
2022-07-22,971.549988,976.150024,968.520020,974.039978,974.039978,2720000000
2022-07-25,974.059998,977.710022,967.130005,967.130005,967.130005,1864100000
2022-07-26,967.140015,973.679993,966.849976,968.479980,968.479980,2283500000
2022-07-27,968.469971,975.859985,966.770020,974.460022,974.460022,3041900000
2022-07-28,974.479980,986.900024,974.479980,980.250000,980.250000,4654600000
2022-07-29,980.270020,992.940002,978.630005,978.630005,978.630005,3359100000
2022-08-01,978.630005,989.570007,978.260010,981.989990,981.989990,2826200000
2022-08-02,981.989990,988.609985,973.510010,988.609985,988.609985,3034700000
2022-08-03,988.609985,999.950012,985.729980,999.950012,999.950012,3546500000
2022-08-04,999.950012,1005.289978,996.400024,1003.770020,1003.770020,3883300000
2022-08-05,1003.770020,1008.880005,1000.099976,1007.799988,1007.799988,2901700000
2022-08-08,1007.799988,1009.979980,1001.510010,1007.140015,1007.140015,3015800000
2022-08-09,1007.140015,1017.219971,1007.020020,1008.710022,1008.710022,3122300000
2022-08-10,1008.710022,1008.919983,994.419983,1007.799988,1007.799988,2512700000
2022-08-11,1007.799988,1022.229980,1007.799988,1018.330017,1018.330017,3472600000
2022-08-12,1018.330017,1019.239990,1009.590027,1012.039978,1012.039978,2274700000
2022-08-15,1012.039978,1016.710022,1003.619995,1005.789978,1005.789978,2165300000
2022-08-16,1005.789978,1017.500000,1005.640015,1016.359985,1016.359985,4028500000
2022-08-18,1016.359985,1026.479980,1014.090027,1026.339966,1026.339966,3537300000
2022-08-19,1026.339966,1033.079956,1022.989990,1022.989990,1022.989990,2591800000
2022-08-22,1022.989990,1023.330017,1006.440002,1014.679993,1014.679993,3020600000
2022-08-23,1014.659973,1027.739990,1014.469971,1023.000000,1023.000000,3272600000
2022-08-24,1023.010010,1029.109985,1021.140015,1026.609985,1026.609985,2156900000
2022-08-25,1026.609985,1028.630005,1016.200012,1021.479980,1021.479980,2104100000
2022-08-26,1021.500000,1025.400024,1014.270020,1014.270020,1014.270020,2487600000
2022-08-29,1014.239990,1016.309998,994.049988,1016.309998,1016.309998,2863400000
2022-08-30,1016.309998,1033.939941,1016.039978,1021.750000,1021.750000,2622500000
2022-08-31,1021.760010,1023.799988,1005.099976,1022.820007,1022.820007,4058900000
2022-09-01,1022.820007,1025.260010,1014.429993,1016.929993,1016.929993,1172900000
2022-09-02,1016.929993,1026.510010,1014.590027,1019.789978,1019.789978,1195300000
2022-09-05,1019.789978,1031.949951,1014.520020,1029.300049,1029.300049,1458300000
2022-09-06,1029.300049,1038.790039,1027.010010,1027.010010,1027.010010,1698500000
2022-09-07,1027.010010,1028.739990,1016.409973,1019.669983,1019.669983,3281100000
2022-09-08,1019.669983,1036.660034,1019.630005,1028.060059,1028.060059,3699200000
2022-09-09,1028.069946,1035.770020,1024.479980,1032.000000,1032.000000,2261100000
2022-09-12,1032.010010,1037.640015,1028.020020,1032.790039,1032.790039,2246200000
2022-09-13,1032.790039,1048.250000,1032.780029,1042.640015,1042.640015,2926100000
2022-09-14,1042.619995,1042.619995,1026.459961,1035.520020,1035.520020,3187600000
2022-09-15,1035.540039,1053.430054,1035.540039,1041.040039,1041.040039,4070900000
2022-09-16,1041.040039,1041.150024,1016.010010,1016.010010,1016.010010,5940100000
2022-09-19,1016.020020,1032.079956,1013.469971,1024.729980,1024.729980,3046400000
2022-09-20,1024.739990,1036.780029,1024.739990,1028.209961,1028.209961,3301900000
2022-09-21,1028.189941,1029.930054,1019.030029,1029.219971,1029.219971,2171700000
2022-09-22,1029.199951,1034.270020,1018.469971,1032.650024,1032.650024,1865500000
2022-09-23,1032.670044,1032.670044,1023.489990,1025.630005,1025.630005,2360400000
2022-09-26,1025.619995,1025.619995,1004.190002,1020.200012,1020.200012,3300800000
2022-09-27,1020.200012,1021.299988,1011.479980,1015.979980,1015.979980,2529900000
2022-09-28,1015.979980,1026.630005,1009.770020,1013.510010,1013.510010,2298400000
2022-09-29,1013.520020,1022.690002,1006.969971,1009.039978,1009.039978,1903800000
2022-09-30,1009.039978,1015.659973,993.450012,1011.479980,1011.479980,3055100000
2022-10-03,1011.479980,1013.159973,1003.880005,1006.369995,1006.369995,1958600000
2022-10-04,1006.400024,1021.140015,1006.400024,1014.650024,1014.650024,2139700000
2022-10-05,1014.650024,1022.309998,1011.630005,1011.630005,1011.630005,1918100000
2022-10-06,1011.630005,1021.679993,1009.580017,1010.679993,1010.679993,2070800000
2022-10-07,1010.679993,1010.760010,996.919983,999.390015,999.390015,1433200000
2022-10-10,999.369995,999.979980,987.299988,996.690002,996.690002,1539500000
2022-10-11,996.690002,998.200012,988.159973,988.429993,988.429993,1918500000
2022-10-12,988.429993,994.030029,978.500000,984.559998,984.559998,2494700000
2022-10-13,984.559998,988.599976,978.479980,978.479980,978.479980,1996700000
2022-10-14,978.489990,989.739990,966.739990,966.739990,966.739990,2254300000
2022-10-17,966.739990,974.869995,957.460022,972.669983,972.669983,2566800000
2022-10-18,972.679993,983.429993,969.419983,971.349976,971.349976,2329400000
2022-10-19,971.349976,978.700012,965.309998,974.070007,974.070007,2031800000
2022-10-20,974.070007,996.190002,971.369995,993.679993,993.679993,3504400000
2022-10-21,993.690002,1008.400024,992.219971,1000.359985,1000.359985,2350500000
2022-10-24,1000.359985,1013.250000,1000.299988,1006.500000,1006.500000,2822800000
2022-10-25,1006.510010,1015.820007,1002.719971,1005.830017,1005.830017,3242100000
2022-10-26,1005.840027,1010.229980,1000.710022,1004.179993,1004.179993,3629400000
2022-10-27,1004.190002,1014.510010,1004.190002,1012.770020,1012.770020,2566400000
2022-10-28,1012.770020,1014.140015,1002.659973,1009.700012,1009.700012,2072900000
2022-10-31,1009.700012,1017.479980,1008.849976,1014.119995,1014.119995,2418200000
2022-11-01,1014.130005,1020.559998,1001.070007,1007.369995,1007.369995,2426900000
2022-11-02,1007.369995,1010.280029,992.359985,999.099976,999.099976,2416200000
2022-11-03,999.099976,1005.229980,989.260010,1001.309998,1001.309998,3260500000
2022-11-04,1001.309998,1005.979980,993.090027,1005.979980,1005.979980,2357700000
2022-11-07,1005.979980,1015.280029,998.869995,1015.280029,1015.280029,2321500000
2022-11-08,1015.289978,1016.630005,1003.690002,1005.739990,1005.739990,1539100000
2022-11-09,1005.729980,1009.570007,1002.599976,1009.210022,1009.210022,2527500000
2022-11-10,1009.210022,1009.210022,990.130005,991.650024,991.650024,2966700000
2022-11-11,991.679993,1016.640015,991.679993,1012.940002,1012.940002,5461500000
2022-11-14,1012.940002,1014.960022,1000.039978,1001.020020,1001.020020,2559300000
2022-11-15,1001.020020,1006.549988,998.080017,1004.359985,1004.359985,2000400000
2022-11-16,1004.359985,1006.549988,990.090027,1000.960022,1000.960022,3499600000
2022-11-17,1000.960022,1007.900024,992.729980,1004.919983,1004.919983,2027700000
2022-11-18,1004.929993,1012.960022,1000.840027,1009.500000,1009.500000,2698100000
2022-11-21,1009.500000,1013.119995,1001.780029,1002.400024,1002.400024,2309900000
2022-11-22,1002.400024,1008.840027,996.869995,996.869995,996.869995,3038400000
2022-11-23,996.880005,1005.719971,996.070007,998.500000,998.500000,2232200000
2022-11-24,998.510010,1007.679993,998.510010,1004.320007,1004.320007,1845300000
2022-11-25,1004.330017,1005.210022,994.820007,1001.739990,1001.739990,2006400000
2022-11-28,1001.729980,1007.510010,996.739990,996.760010,996.760010,3481600000
2022-11-29,996.750000,999.809998,992.130005,995.219971,995.219971,3388000000
2022-11-30,995.229980,1010.210022,991.159973,1008.280029,1008.280029,8371200000
2022-12-01,1008.260010,1009.909973,995.450012,995.960022,995.960022,2679300000
2022-12-02,995.960022,996.159973,984.330017,989.590027,989.590027,1702500000
2022-12-05,989.590027,989.590027,979.150024,979.150024,979.150024,2245600000
2022-12-06,979.159973,979.159973,956.070007,961.840027,961.840027,2105800000
2022-12-07,961.840027,961.859985,944.659973,945.580017,945.580017,2077200000
2022-12-08,945.580017,947.169983,927.729980,944.219971,944.219971,2318700000
2022-12-09,944.219971,944.219971,928.840027,933.010010,933.010010,1703700000
2022-12-12,933.010010,938.750000,923.500000,938.750000,938.750000,1774800000
2022-12-13,938.750000,955.679993,934.940002,952.789978,952.789978,27976200000
2022-12-14,952.799988,959.500000,944.950012,951.159973,951.159973,10181200000
2022-12-15,951.169983,951.179993,940.010010,942.359985,942.359985,4464400000
2022-12-16,942.359985,951.320007,932.159973,951.190002,951.190002,4610600000
2022-12-19,951.179993,953.619995,941.280029,946.849976,946.849976,3097400000
2022-12-20,946.849976,947.020020,936.979980,938.900024,938.900024,4400300000
2022-12-21,938.900024,942.780029,935.219971,941.659973,941.659973,3657700000
2022-12-22,941.669983,945.710022,939.289978,941.700012,941.700012,2483800000
2022-12-23,941.690002,941.690002,933.130005,934.260010,934.260010,2377500000
2022-12-26,935.150024,935.150024,935.150024,935.150024,935.150024,0
2022-12-27,935.150024,941.979980,935.119995,940.380005,940.380005,3701200000
2022-12-28,940.390015,942.559998,930.520020,933.690002,933.690002,2936800000
2022-12-29,933.690002,940.059998,926.799988,939.869995,939.869995,5039200000
2022-12-30,939.880005,944.830017,937.179993,937.179993,937.179993,3950600000
2023-01-02,937.200012,937.219971,929.770020,935.080017,935.080017,1543400000
2023-01-03,935.080017,945.030029,931.780029,940.460022,940.460022,3858400000
2023-01-04,940.460022,941.880005,928.530029,928.530029,928.530029,3275400000
2023-01-05,928.539978,928.570007,902.979980,909.659973,909.659973,3941700000
2023-01-06,909.650024,913.979980,899.609985,913.020020,913.020020,2191100000
2023-01-09,913.020020,919.349976,906.390015,915.859985,915.859985,3463200000
2023-01-10,915.859985,916.219971,894.190002,901.090027,901.090027,3524500000
2023-01-11,901.090027,901.140015,889.010010,894.950012,894.950012,2371600000
2023-01-12,894.950012,911.219971,893.010010,905.679993,905.679993,4120800000
2023-01-13,905.679993,909.260010,898.219971,905.489990,905.489990,7752400000
2023-01-16,905.489990,913.320007,902.900024,913.320007,913.320007,4588600000
2023-01-17,913.320007,935.789978,913.320007,929.849976,929.849976,9412500000
2023-01-18,929.820007,933.539978,921.880005,929.760010,929.760010,5383500000
2023-01-19,929.760010,938.530029,927.719971,937.609985,937.609985,3833100000
2023-01-20,937.609985,942.880005,936.270020,941.010010,941.010010,5150200000
2023-01-24,941.010010,945.179993,935.770020,939.349976,939.349976,7768200000
2023-01-25,939.349976,941.330017,931.090027,932.340027,932.340027,6713600000
2023-01-26,932.340027,943.849976,931.520020,941.640015,941.640015,4202600000
2023-01-27,941.640015,956.190002,941.640015,949.729980,949.729980,3977300000
2023-01-30,949.739990,952.669983,937.489990,945.429993,945.429993,3610200000
2023-01-31,945.440002,945.450012,935.340027,936.489990,936.489990,4689200000
2023-02-01,936.400024,946.289978,936.400024,941.140015,941.140015,3775800000
2023-02-02,941.140015,945.869995,938.679993,943.039978,943.039978,8053900000
2023-02-03,943.070007,957.849976,943.070007,952.799988,952.799988,7233500000
2023-02-06,952.799988,956.520020,941.669983,948.450012,948.450012,3618300000
2023-02-07,948.450012,959.429993,948.190002,956.609985,956.609985,4962800000
2023-02-08,956.609985,960.070007,953.559998,958.950012,958.950012,4288500000
2023-02-09,958.950012,962.909973,951.510010,952.229980,952.229980,6372400000
2023-02-10,951.820007,952.450012,937.859985,952.450012,952.450012,2633400000
2023-02-13,952.450012,956.880005,949.280029,953.219971,953.219971,11801600000
2023-02-14,960.309998,960.309998,960.309998,960.309998,960.309998,0
2023-02-15,957.640015,957.640015,957.640015,957.640015,957.640015,0
2023-02-16,957.640015,960.500000,951.409973,953.489990,953.489990,5201100000
2023-02-17,953.489990,958.330017,950.520020,954.380005,954.380005,8806900000
2023-02-20,954.409973,957.349976,948.659973,954.859985,954.859985,8073000000
2023-02-21,954.859985,957.960022,950.159973,950.510010,950.510010,4190800000
2023-02-22,950.479980,950.890015,934.950012,939.989990,939.989990,5836200000
2023-02-23,940.020020,944.710022,938.330017,944.429993,944.429993,3488500000
2023-02-24,944.429993,953.000000,944.429993,946.929993,946.929993,4119800000
2023-02-27,946.929993,948.479980,940.599976,948.080017,948.080017,3429400000
2023-02-28,948.080017,954.609985,942.969971,942.969971,942.969971,6167400000
2023-03-01,942.940002,951.799988,942.940002,945.820007,945.820007,5476800000
2023-03-02,947.150024,947.150024,947.150024,947.150024,947.150024,0
2023-03-03,947.150024,951.479980,937.580017,938.960022,938.960022,3662900000
2023-03-06,939.020020,946.559998,938.719971,938.719971,938.719971,4950800000
2023-03-07,938.690002,941.190002,934.260010,935.739990,935.739990,5094100000
2023-03-08,939.039978,939.039978,939.039978,939.039978,939.039978,0
2023-03-09,939.039978,948.520020,939.039978,942.890015,942.890015,3103400000
2023-03-10,942.890015,942.890015,934.219971,937.140015,937.140015,3655300000
2023-03-13,937.080017,944.099976,931.719971,939.840027,939.840027,5757700000
2023-03-14,939.780029,939.780029,916.330017,917.380005,917.380005,6010300000
2023-03-15,917.380005,929.869995,914.190002,914.190002,914.190002,4657400000
2023-03-16,914.190002,914.900024,903.440002,907.500000,907.500000,4824100000
2023-03-17,907.500000,926.469971,907.500000,924.250000,924.250000,35542300000
2023-03-20,924.250000,924.250000,910.830017,915.570007,915.570007,3890200000
2023-03-21,915.570007,930.000000,914.229980,929.989990,929.989990,5719800000
2023-03-24,930.460022,943.880005,929.190002,941.039978,941.039978,5807900000
2023-03-27,941.039978,943.049988,929.099976,929.099976,929.099976,3056000000
2023-03-28,929.099976,936.659973,929.099976,935.309998,935.309998,3063300000
2023-03-29,935.309998,949.250000,935.309998,947.000000,947.000000,3898600000
2023-03-30,947.000000,951.030029,938.190002,939.609985,939.609985,4089300000
2023-03-31,939.630005,943.780029,935.450012,937.679993,937.679993,4726600000
2023-04-03,937.679993,946.460022,937.650024,943.070007,943.070007,3632000000
2023-04-04,943.039978,947.510010,934.799988,943.140015,943.140015,2852300000
2023-04-05,943.140015,949.169983,940.500000,940.690002,940.690002,3528300000
2023-04-06,940.690002,943.289978,936.390015,937.200012,937.200012,8732300000
2023-04-10,937.200012,938.419983,928.349976,935.599976,935.599976,4931000000
2023-04-11,935.599976,941.780029,929.789978,941.780029,941.780029,7206400000
2023-04-12,941.809998,946.289978,938.869995,943.179993,943.179993,5780900000
2023-04-13,943.090027,947.780029,940.280029,943.890015,943.890015,7068200000
2023-04-14,943.940002,954.330017,943.909973,950.900024,950.900024,5510600000
2023-04-17,950.929993,952.479980,939.210022,943.419983,943.419983,2857100000
2023-04-18,943.419983,952.900024,942.700012,948.340027,948.340027,2461700000
2023-04-26,948.340027,966.260010,948.289978,963.210022,963.210022,4345300000
2023-04-27,963.349976,968.020020,956.969971,965.080017,965.080017,7613700000
2023-04-28,965.080017,968.840027,959.080017,961.750000,961.750000,4710900000
2023-05-02,961.750000,963.090027,945.609985,955.609985,955.609985,3496300000
2023-05-03,955.609985,956.539978,940.330017,947.650024,947.650024,3449900000
2023-05-04,947.650024,953.580017,943.169983,952.280029,952.280029,5133200000
2023-05-05,952.280029,954.059998,935.909973,945.049988,945.049988,4782800000
2023-05-08,945.020020,946.450012,936.900024,938.049988,938.049988,6059600000
2023-05-09,938.049988,942.400024,933.130005,940.479980,940.479980,6075500000
2023-05-10,940.570007,948.530029,939.330017,947.489990,947.489990,7585900000
2023-05-11,947.489990,948.280029,932.869995,940.150024,940.150024,7296400000
2023-05-12,940.150024,940.150024,931.719971,932.219971,932.219971,8665900000
2023-05-15,932.359985,936.669983,925.159973,935.000000,935.000000,5474900000
2023-05-16,935.000000,938.580017,926.549988,929.770020,929.770020,5101300000
2023-05-17,929.739990,936.809998,929.159973,929.159973,929.159973,7697700000
2023-05-19,929.159973,943.109985,929.090027,939.570007,939.570007,6276700000
2023-05-22,939.570007,951.849976,935.179993,945.429993,945.429993,6179900000
2023-05-23,945.429993,953.609985,945.130005,946.109985,946.109985,6231700000
2023-05-24,946.109985,950.150024,941.979980,948.479980,948.479980,4954100000
2023-05-25,948.479980,950.489990,941.830017,941.830017,941.830017,5797700000
2023-05-26,941.830017,946.890015,939.219971,942.250000,942.250000,5477000000
2023-05-29,942.309998,946.820007,934.080017,946.580017,946.580017,6479100000
2023-05-30,946.580017,951.090027,940.489990,943.099976,943.099976,7878200000
2023-05-31,943.099976,949.669983,934.750000,949.669983,949.669983,50111200000
2023-06-05,949.669983,954.679993,942.539978,946.570007,946.570007,5776700000
2023-06-06,946.570007,951.919983,939.289978,946.679993,946.679993,12117400000
2023-06-07,946.710022,949.590027,939.169983,945.390015,945.390015,5541800000
2023-06-08,945.390015,953.390015,941.479980,953.390015,953.390015,6972900000
2023-06-09,953.330017,955.789978,948.260010,954.239990,954.239990,8767900000
2023-06-12,954.359985,954.500000,946.859985,952.719971,952.719971,5507500000
2023-06-13,952.719971,955.349976,947.599976,952.580017,952.580017,5931100000
2023-06-14,952.549988,956.030029,946.130005,949.809998,949.809998,5244900000
2023-06-15,949.809998,952.929993,944.260010,952.270020,952.270020,4651000000
2023-06-16,952.210022,954.630005,943.909973,952.159973,952.159973,7060400000
2023-06-19,952.159973,952.840027,946.419983,950.030029,950.030029,3399200000
2023-06-20,950.030029,951.320007,942.640015,948.809998,948.809998,3206600000
2023-06-21,948.809998,954.989990,944.580017,954.690002,954.690002,3022100000
2023-06-22,954.719971,956.630005,944.369995,944.369995,944.369995,3789200000
2023-06-23,944.369995,947.049988,941.770020,942.719971,942.719971,2741300000
2023-06-26,942.719971,949.000000,939.710022,946.109985,946.109985,3759600000
2023-06-27,946.109985,950.820007,944.820007,945.700012,945.700012,5302400000
2023-07-03,945.669983,952.570007,945.479980,952.570007,952.570007,3259100000
2023-07-04,952.599976,956.190002,947.099976,948.739990,948.739990,3226500000
2023-07-05,948.739990,953.440002,947.330017,953.440002,953.440002,2949000000
2023-07-06,953.299988,958.419983,950.239990,956.400024,956.400024,3324600000
2023-07-07,956.340027,956.340027,947.619995,947.729980,947.729980,3391500000
2023-07-10,947.729980,956.099976,947.729980,949.159973,949.159973,2013700000
2023-07-11,949.190002,956.349976,949.080017,954.960022,954.960022,3691100000
2023-07-12,954.960022,960.719971,954.250000,957.989990,957.989990,3030100000
2023-07-13,958.020020,962.710022,954.030029,956.950012,956.950012,4042300000
2023-07-14,956.950012,964.690002,956.270020,964.090027,964.090027,4596000000
2023-07-17,964.119995,972.739990,964.119995,964.359985,964.359985,7029800000
2023-07-18,964.359985,970.309998,952.679993,958.369995,958.369995,5600100000
2023-07-20,958.340027,965.299988,957.669983,961.539978,961.539978,3280600000
2023-07-21,961.539978,963.380005,956.020020,963.380005,963.380005,3408200000
2023-07-24,963.380005,968.960022,962.130005,962.429993,962.429993,4206900000
2023-07-25,962.140015,970.500000,962.140015,963.849976,963.849976,4044100000
2023-07-26,963.849976,969.890015,962.950012,969.289978,969.289978,3315600000
2023-07-27,969.289978,973.500000,959.270020,959.270020,959.270020,3005500000
2023-07-28,959.299988,961.659973,954.059998,961.659973,961.659973,2742100000
2023-07-31,961.659973,966.929993,960.450012,965.619995,965.619995,4437500000
2023-08-01,965.570007,968.299988,961.320007,963.460022,963.460022,3942800000
2023-08-02,963.460022,963.460022,956.630005,960.140015,960.140015,4108600000
2023-08-03,960.140015,972.250000,956.869995,967.030029,967.030029,2979800000
2023-08-04,967.059998,969.979980,958.969971,958.969971,958.969971,2465900000
2023-08-07,958.969971,969.809998,958.969971,966.400024,966.400024,3038500000
2023-08-08,966.429993,970.419983,960.849976,961.859985,961.859985,4871500000
2023-08-09,961.859985,968.200012,961.859985,965.299988,965.299988,9877500000
2023-08-10,965.299988,971.409973,964.619995,966.479980,966.479980,6017500000
2023-08-11,966.479980,968.890015,962.239990,964.349976,964.349976,4766400000
2023-08-14,964.349976,968.659973,954.169983,968.659973,968.659973,3319900000
2023-08-15,968.719971,969.929993,963.059998,966.250000,966.250000,5513000000
2023-08-16,966.250000,966.250000,955.590027,963.909973,963.909973,5003400000
2023-08-18,963.770020,963.770020,956.710022,956.710022,956.710022,3653400000
2023-08-21,956.739990,961.250000,953.739990,953.739990,953.739990,4972200000
2023-08-22,953.739990,965.679993,952.539978,962.960022,962.960022,3511700000
2023-08-23,962.960022,967.659973,960.130005,960.130005,960.130005,4368400000
2023-08-24,960.130005,963.710022,956.340027,956.340027,956.340027,3764000000
2023-08-25,956.340027,958.710022,951.950012,956.719971,956.719971,1262800000
2023-08-28,956.809998,962.739990,956.809998,958.280029,958.280029,2329800000
2023-08-29,958.280029,965.429993,958.280029,964.030029,964.030029,7096100000
2023-08-30,964.109985,973.520020,963.919983,963.919983,963.919983,3552500000
2023-08-31,963.919983,967.119995,957.469971,962.250000,962.250000,9765000000
2023-09-01,962.250000,970.289978,961.650024,966.960022,966.960022,3133000000
2023-09-04,966.989990,972.010010,965.900024,969.919983,969.919983,2320300000
2023-09-05,969.919983,972.380005,965.760010,968.669983,968.669983,2532700000
2023-09-06,968.669983,973.530029,967.190002,967.190002,967.190002,3206500000
2023-09-07,967.219971,967.710022,954.400024,959.469971,959.469971,7642200000
2023-09-08,959.469971,961.059998,947.609985,952.380005,952.380005,3236600000
2023-09-11,952.380005,958.719971,949.219971,958.719971,958.719971,5588100000
2023-09-12,958.719971,960.679993,952.299988,953.460022,953.460022,3824900000
2023-09-13,953.489990,954.409973,947.789978,954.229980,954.229980,3626500000
2023-09-14,954.200012,958.059998,951.330017,955.609985,955.609985,3334600000
2023-09-15,955.590027,966.140015,953.510010,961.200012,961.200012,8397700000
2023-09-18,961.200012,964.400024,955.039978,955.849976,955.849976,3613100000
2023-09-19,955.909973,968.390015,955.739990,965.039978,965.039978,2217400000
2023-09-20,965.039978,978.710022,965.039978,970.429993,970.429993,3717100000
2023-09-21,970.429993,972.770020,964.659973,966.659973,966.659973,3149700000
2023-09-22,966.659973,973.960022,965.030029,968.150024,968.150024,2434300000
2023-09-25,968.179993,970.090027,962.599976,962.609985,962.609985,3142000000
2023-09-26,962.549988,966.419983,950.330017,952.400024,952.400024,7292100000
2023-09-27,952.400024,961.510010,950.070007,953.320007,953.320007,4322000000
2023-09-29,953.320007,960.729980,952.690002,952.690002,952.690002,4469200000
2023-10-02,952.690002,961.809998,952.630005,957.090027,957.090027,2341100000
2023-10-03,957.090027,960.570007,953.000000,956.070007,956.070007,4204400000
2023-10-04,956.070007,956.559998,944.400024,949.229980,949.229980,5225800000
2023-10-05,949.309998,955.690002,944.669983,944.669983,944.669983,4392900000
2023-10-06,944.719971,953.169983,944.719971,946.510010,946.510010,3311900000
2023-10-09,946.510010,952.989990,943.520020,944.580017,944.580017,3107600000
2023-10-10,944.580017,953.479980,944.580017,946.359985,946.359985,2833200000
2023-10-11,946.359985,951.419983,944.690002,944.690002,944.690002,6446800000
2023-10-12,944.719971,953.479980,943.450012,943.450012,943.450012,8935000000
2023-10-13,943.400024,948.570007,936.580017,939.549988,939.549988,10154300000
2023-10-16,939.580017,944.070007,930.690002,935.059998,935.059998,21016000000
2023-10-17,935.059998,937.989990,930.659973,932.630005,932.630005,6735900000
2023-10-18,932.630005,933.690002,925.349976,925.419983,925.419983,5457800000
2023-10-19,925.359985,925.429993,910.090027,910.090027,910.090027,5325000000
2023-10-20,910.090027,917.000000,904.609985,911.890015,911.890015,6908300000
2023-10-23,911.890015,913.150024,896.390015,899.010010,899.010010,5630000000
2023-10-24,898.979980,913.799988,898.719971,908.969971,908.969971,3350400000
2023-10-25,909.000000,920.880005,909.000000,911.950012,911.950012,3749700000
2023-10-26,911.859985,912.520020,888.770020,889.320007,889.320007,6048300000
2023-10-27,889.320007,898.739990,889.190002,892.919983,892.919983,5552800000
2023-10-30,892.890015,893.619995,883.900024,889.349976,889.349976,4843800000
2023-10-31,889.349976,893.609985,879.429993,892.340027,892.340027,8135800000
2023-11-01,892.289978,896.539978,878.880005,878.880005,878.880005,7531900000
2023-11-02,878.929993,904.750000,878.929993,898.919983,898.919983,11060500000
2023-11-03,898.919983,913.489990,898.359985,904.150024,904.150024,13858400000
2023-11-06,904.150024,918.859985,903.809998,918.859985,918.859985,13046700000
2023-11-07,918.859985,920.159973,907.299988,913.429993,913.429993,5914900000
2023-11-08,913.400024,913.460022,899.030029,906.750000,906.750000,4939200000
2023-11-09,906.750000,913.419983,904.500000,908.030029,908.030029,2731300000
2023-11-10,908.030029,908.799988,900.080017,901.719971,901.719971,5136700000
2023-11-13,901.719971,907.359985,900.510010,901.219971,901.219971,10731200000
2023-11-14,901.159973,908.729980,900.349976,903.909973,903.909973,6504100000
2023-11-15,903.969971,923.030029,903.969971,920.119995,920.119995,8463900000
2023-11-16,920.150024,920.710022,909.710022,920.409973,920.409973,3843900000
2023-11-17,920.440002,920.640015,911.890015,917.409973,917.409973,4092100000
2023-11-20,917.409973,921.190002,914.080017,918.679993,918.679993,5808300000
2023-11-21,918.679993,921.299988,912.750000,915.719971,915.719971,6536200000
2023-11-22,915.719971,918.690002,910.130005,912.590027,912.590027,7732800000
2023-11-23,912.619995,926.440002,912.520020,923.500000,923.500000,10864800000
2023-11-24,923.530029,930.409973,923.299988,924.869995,924.869995,5996400000
2023-11-27,924.869995,933.159973,924.130005,924.130005,924.130005,3402000000
2023-11-28,924.130005,931.710022,923.520020,925.390015,925.390015,4997300000
2023-11-29,925.390015,930.210022,922.090027,924.340027,924.340027,4604400000
2023-11-30,924.340027,930.719971,924.340027,930.039978,930.039978,11135400000
2023-12-01,929.890015,939.710022,928.539978,939.710022,939.710022,14910600000
2023-12-04,939.739990,953.549988,939.739990,940.140015,940.140015,18581900000
2023-12-05,940.030029,943.270020,931.859985,940.750000,940.750000,19402600000
2023-12-06,940.750000,945.179993,936.739990,936.799988,936.799988,14916800000
2023-12-07,936.799988,945.440002,930.940002,945.440002,945.440002,13172000000
2023-12-08,945.440002,956.830017,941.799988,950.369995,950.369995,15890700000
2023-12-11,945.929993,949.039978,931.630005,936.710022,936.710022,36091400000
2023-12-12,940.239990,944.909973,935.900024,941.520020,941.520020,13494900000
2023-12-13,938.320007,940.739990,928.210022,932.909973,932.909973,7726300000
2023-12-14,945.669983,956.640015,943.950012,955.640015,955.640015,11038800000
2023-12-15,957.260010,961.479980,954.020020,957.969971,957.969971,6474400000
2023-12-18,956.010010,957.330017,944.419983,949.140015,949.140015,12332800000
2023-12-19,948.250000,959.599976,946.669983,959.599976,959.599976,5747000000
2023-12-20,964.039978,967.460022,960.599976,962.979980,962.979980,3078100000
2023-12-21,963.489990,964.679993,957.840027,964.179993,964.179993,2728200000
2023-12-22,967.679993,969.989990,964.739990,967.359985,967.359985,2558500000
2023-12-27,971.349976,973.960022,967.900024,968.729980,968.729980,2880500000
2023-12-28,973.179993,979.400024,971.760010,977.070007,977.070007,2786700000
2023-12-29,978.010010,978.270020,969.270020,970.570007,970.570007,2849900000
